scheme,subtype,resolution,forecast_date,target_date,horizon,location,variant,median,truth,abs_error,wis,partition_size,cov_50,width_50,lo_50,hi_50,cov_80,width_80,lo_80,hi_80,cov_95,width_95,lo_95,hi_95
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,China,K:223I,0.003,0.0,0.003,0.0018214285714285715,14,0,0.006,0.001,0.007,1,0.015,0.0,0.015,1,0.035,0.0,0.035
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,China,K:272T,0.016,0.0,0.016,0.01025,14,0,0.020000000000000004,0.009,0.029,0,0.035,0.006,0.041,0,0.055,0.003,0.058
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,China,K:328T,0.116,0.0,0.116,0.08414285714285716,14,0,0.077,0.082,0.159,0,0.141,0.067,0.208,0,0.20600000000000002,0.049,0.255
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,China,K:80K,0.0,0.0,0.0,0.00010000000000000003,14,1,0.0,0.0,0.0,1,0.002,0.0,0.002,1,0.006,0.0,0.006
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,China,K:88I,0.0,0.0,0.0,6.428571428571431e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.005,0.0,0.005
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,China,J.2.4,0.001,0.0,0.001,0.0006642857142857144,14,0,0.001,0.001,0.002,1,0.004,0.0,0.004,1,0.007,0.0,0.007
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,J.2,0.002,0.0,0.002,0.001292857142857143,14,0,0.001,0.001,0.002,0,0.002,0.001,0.003,0,0.003,0.001,0.004
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,J.2.2,0.001,0.007,0.006,0.005828571428571429,14,0,0.001,0.0,0.001,0,0.001,0.0,0.001,0,0.002,0.0,0.002
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,J.2.3,0.01,0.012,0.002,0.0011642857142857145,14,1,0.006,0.008,0.014,1,0.011000000000000001,0.006,0.017,1,0.019,0.005,0.024
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,J.2.4:160K,0.004,0.003,0.001,0.0007285714285714286,14,1,0.004,0.002,0.006,1,0.008,0.001,0.009,1,0.009999999999999998,0.001,0.011
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,J.2.4:79V-144N-158D-160K-328A,0.022,0.034,0.012000000000000004,0.005007142857142858,14,0,0.013000000000000001,0.016,0.029,1,0.023999999999999997,0.012,0.036,1,0.034999999999999996,0.008,0.043
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,K,0.804,0.847,0.04299999999999993,0.018714285714285704,14,0,0.04999999999999993,0.779,0.829,1,0.09799999999999998,0.753,0.851,1,0.14800000000000002,0.72,0.868
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,K:145N,0.015,0.023,0.008,0.0030642857142857143,14,1,0.014,0.009,0.023,1,0.024,0.007,0.031,1,0.033,0.005,0.038
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,K:223I,0.026,0.02,0.005999999999999998,0.0038428571428571422,14,1,0.019999999999999997,0.017,0.037,1,0.039999999999999994,0.012,0.052,1,0.058,0.01,0.068
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,K:272T,0.02,0.018,0.0020000000000000018,0.0023071428571428574,14,1,0.014000000000000002,0.015,0.029,1,0.026,0.011,0.037,1,0.039,0.008,0.047
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,K:328T,0.019,0.024,0.005000000000000001,0.0032285714285714283,14,1,0.015,0.012,0.027,1,0.034999999999999996,0.008,0.043,1,0.062000000000000006,0.005,0.067
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,K:80K,0.001,0.0,0.001,0.0006642857142857144,14,0,0.001,0.001,0.002,1,0.004,0.0,0.004,1,0.007,0.0,0.007
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,K:88I,0.053,0.009,0.044,0.0283,14,0,0.032999999999999995,0.039,0.072,0,0.07200000000000001,0.027,0.099,0,0.104,0.02,0.124
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Europe,J.2.4,0.003,0.001,0.002,0.0007571428571428573,14,0,0.001,0.002,0.003,1,0.003,0.001,0.004,1,0.004,0.001,0.005
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,J.2,0.0,0.0,0.0,5.0000000000000016e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.003,0.0,0.003
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,J.2.2,0.0,0.0,0.0,7.142857142857149e-06,14,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.001,0.0,0.001
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,J.2.3,0.0,0.0,0.0,7.142857142857149e-06,14,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.001,0.0,0.001
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,J.2.4:160K,0.001,0.0,0.001,0.0011785714285714286,14,1,0.005,0.0,0.005,1,0.015,0.0,0.015,1,0.035,0.0,0.035
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,J.2.4:79V-144N-158D-160K-328A,0.0,0.0,0.0,8.571428571428575e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.008,0.0,0.008
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,K,0.924,1.0,0.07599999999999996,0.04954285714285716,14,0,0.07599999999999996,0.879,0.955,0,0.18299999999999994,0.787,0.97,0,0.28400000000000003,0.7,0.984
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,K:145N,0.0,0.0,0.0,0.0003500000000000001,14,1,0.001,0.0,0.001,1,0.004,0.0,0.004,1,0.023,0.0,0.023
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,K:223I,0.023,0.0,0.023,0.014892857142857143,14,0,0.052,0.007,0.059,0,0.12,0.002,0.122,1,0.265,0.0,0.265
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,K:272T,0.011,0.0,0.011,0.007378571428571429,14,0,0.014,0.006,0.02,0,0.040999999999999995,0.003,0.044,0,0.06899999999999999,0.002,0.071
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,K:328T,0.006,0.0,0.006,0.004135714285714286,14,0,0.014,0.002,0.016,0,0.034,0.001,0.035,1,0.063,0.0,0.063
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,K:80K,0.001,0.0,0.001,0.0010571428571428574,14,1,0.005,0.0,0.005,1,0.011,0.0,0.011,1,0.034,0.0,0.034
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,K:88I,0.0,0.0,0.0,0.00011428571428571436,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.012,0.0,0.012
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Japan Korea,J.2.4,0.0,0.0,0.0,0.0001142857142857143,14,1,0.001,0.0,0.001,1,0.001,0.0,0.001,1,0.002,0.0,0.002
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,J.2,0.001,0.022,0.020999999999999998,0.020471428571428568,14,0,0.0,0.001,0.001,0,0.001,0.001,0.002,0,0.002,0.0,0.002
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,J.2.2,0.001,0.001,0.0,0.00015714285714285716,14,1,0.001,0.001,0.002,1,0.002,0.001,0.003,1,0.004,0.0,0.004
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,J.2.3,0.011,0.02,0.009000000000000001,0.004607142857142857,14,0,0.005000000000000001,0.009,0.014,0,0.010000000000000002,0.007,0.017,1,0.015,0.005,0.02
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,J.2.4:160K,0.0,0.002,0.002,0.0007214285714285715,14,0,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.003,0.0,0.003
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,J.2.4:79V-144N-158D-160K-328A,0.069,0.091,0.021999999999999992,0.009564285714285711,14,0,0.029000000000000005,0.055,0.084,1,0.05700000000000001,0.044,0.101,1,0.101,0.036,0.137
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,K,0.852,0.811,0.040999999999999925,0.01726428571428568,14,0,0.03500000000000003,0.832,0.867,1,0.07299999999999995,0.81,0.883,1,0.11499999999999999,0.782,0.897
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,K:145N,0.005,0.009,0.003999999999999999,0.0016785714285714281,14,0,0.005,0.003,0.008,1,0.011,0.001,0.012,1,0.020999999999999998,0.001,0.022
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,K:223I,0.014,0.009,0.005000000000000001,0.002828571428571429,14,1,0.013,0.009,0.022,1,0.029,0.005,0.034,1,0.05,0.004,0.054
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,K:272T,0.014,0.02,0.006,0.0022642857142857143,14,1,0.01,0.01,0.02,1,0.018,0.008,0.026,1,0.025,0.006,0.031
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,K:328T,0.007,0.005,0.002,0.00125,14,1,0.006,0.004,0.01,1,0.013000000000000001,0.003,0.016,1,0.023,0.002,0.025
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,K:80K,0.002,0.003,0.001,0.00048571428571428577,14,1,0.002,0.001,0.003,1,0.005,0.0,0.005,1,0.008,0.0,0.008
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,K:88I,0.01,0.006,0.004,0.0020714285714285717,14,0,0.008,0.007,0.015,1,0.016,0.005,0.021,1,0.026000000000000002,0.003,0.029
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,North America,J.2.4,0.002,0.0,0.002,0.0015785714285714287,14,0,0.001,0.002,0.003,0,0.002,0.001,0.003,0,0.003,0.001,0.004
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,J.2,0.0,0.0,0.0,0.0,14,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,J.2.2,0.0,0.0,0.0,3.571428571428572e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.001,0.0,0.001
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,J.2.3,0.0,0.0,0.0,3.571428571428572e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.001,0.0,0.001
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,J.2.4:160K,0.002,0.0,0.002,0.0014357142857142856,14,0,0.002,0.001,0.003,0,0.004,0.001,0.005,0,0.005,0.001,0.006
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,J.2.4:79V-144N-158D-160K-328A,0.0,0.021,0.021,0.020185714285714286,14,0,0.0,0.0,0.0,0,0.001,0.0,0.001,0,0.002,0.0,0.002
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,K,0.449,0.716,0.26699999999999996,0.16157857142857138,14,0,0.137,0.386,0.523,0,0.284,0.322,0.606,0,0.41500000000000004,0.245,0.66
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,K:145N,0.004,0.014,0.01,0.004178571428571429,14,0,0.008,0.001,0.009,1,0.016,0.001,0.017,1,0.041,0.0,0.041
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,K:223I,0.012,0.007,0.005,0.0024857142857142855,14,1,0.011,0.007,0.018,1,0.024,0.004,0.028,1,0.041999999999999996,0.002,0.044
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,K:272T,0.011,0.0,0.011,0.007064285714285715,14,0,0.019,0.005,0.024,0,0.045,0.002,0.047,0,0.079,0.001,0.08
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,K:328T,0.005,0.007,0.002,0.0016642857142857143,14,1,0.009,0.002,0.011,1,0.016999999999999998,0.001,0.018,1,0.035,0.0,0.035
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,K:80K,0.49,0.227,0.263,0.15234285714285714,14,0,0.15000000000000008,0.408,0.558,0,0.309,0.327,0.636,0,0.45199999999999996,0.268,0.72
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,K:88I,0.003,0.0,0.003,0.0018785714285714289,14,0,0.002,0.002,0.004,0,0.004,0.001,0.005,0,0.007,0.001,0.008
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Oceania,J.2.4,0.001,0.007,0.006,0.0055,14,0,0.0,0.001,0.001,0,0.002,0.0,0.002,0,0.002,0.0,0.002
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,J.2,0.0,0.043,0.043,0.043,14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,J.2.2,0.0,0.0,0.0,7.142857142857149e-06,14,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.001,0.0,0.001
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,J.2.3,0.038,0.383,0.34500000000000003,0.3133785714285714,14,0,0.027,0.027,0.054,0,0.062,0.017,0.079,0,0.095,0.012,0.107
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,J.2.4:160K,0.0,0.0,0.0,2.142857142857145e-05,14,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.003,0.0,0.003
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,J.2.4:79V-144N-158D-160K-328A,0.003,0.021,0.018000000000000002,0.00762857142857143,14,0,0.006999999999999999,0.002,0.009,0,0.019,0.001,0.02,1,0.042,0.0,0.042
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,K,0.952,0.532,0.41999999999999993,0.37498571428571426,14,0,0.03699999999999992,0.93,0.967,0,0.07799999999999996,0.899,0.977,0,0.136,0.849,0.985
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,K:145N,0.0,0.0,0.0,5.0000000000000016e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.003,0.0,0.003
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,K:223I,0.0,0.0,0.0,5.714285714285716e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.004,0.0,0.004
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,K:272T,0.0,0.0,0.0,0.00020000000000000004,14,1,0.001,0.0,0.001,1,0.003,0.0,0.003,1,0.006,0.0,0.006
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,K:328T,0.0,0.0,0.0,6.428571428571431e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.005,0.0,0.005
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,K:80K,0.0,0.0,0.0,6.428571428571431e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.005,0.0,0.005
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,K:88I,0.0,0.0,0.0,1.4285714285714297e-05,14,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.002,0.0,0.002
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,South America,J.2.4,0.0,0.0,0.0,3.571428571428572e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.001,0.0,0.001
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,J.2,0.0,0.0,0.0,3.571428571428572e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.001,0.0,0.001
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,J.2.2,0.01,0.0,0.01,0.007057142857142857,14,0,0.005,0.007,0.012,0,0.01,0.006,0.016,0,0.018,0.004,0.022
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,J.2.3,0.0,0.0,0.0,1.4285714285714297e-05,14,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.002,0.0,0.002
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,J.2.4:160K,0.0,0.0,0.0,0.00013571428571428575,14,1,0.001,0.0,0.001,1,0.001,0.0,0.001,1,0.005,0.0,0.005
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,J.2.4:79V-144N-158D-160K-328A,0.015,0.07,0.05500000000000001,0.04168571428571429,14,0,0.012000000000000002,0.009,0.021,0,0.023,0.007,0.03,0,0.044,0.003,0.047
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,K,0.749,0.628,0.121,0.06224285714285714,14,0,0.07300000000000006,0.709,0.782,0,0.14500000000000002,0.666,0.811,1,0.22399999999999998,0.619,0.843
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,K:145N,0.022,0.0,0.022,0.013864285714285714,14,0,0.024999999999999998,0.012,0.037,0,0.06999999999999999,0.006,0.076,0,0.131,0.003,0.134
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,K:223I,0.003,0.0,0.003,0.0022571428571428573,14,0,0.008,0.001,0.009,0,0.016,0.001,0.017,1,0.032,0.0,0.032
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,K:272T,0.174,0.279,0.10500000000000004,0.05340714285714288,14,0,0.066,0.141,0.207,0,0.132,0.119,0.251,1,0.18900000000000003,0.09,0.279
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,K:328T,0.003,0.023,0.02,0.009442857142857143,14,0,0.009000000000000001,0.001,0.01,0,0.018,0.0,0.018,1,0.04,0.0,0.04
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,K:80K,0.0,0.0,0.0,0.00011428571428571432,14,1,0.0,0.0,0.0,1,0.002,0.0,0.002,1,0.008,0.0,0.008
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,K:88I,0.0,0.0,0.0,0.0,14,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,Southeast Asia,J.2.4,0.002,0.0,0.002,0.0013714285714285716,14,0,0.002,0.001,0.003,0,0.002,0.001,0.003,0,0.004,0.001,0.005
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,J.2,0.0,0.0,0.0,0.00010714285714285715,14,1,0.001,0.0,0.001,1,0.001,0.0,0.001,1,0.001,0.0,0.001
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,J.2.2,0.004,0.0,0.004,0.002621428571428572,14,0,0.002,0.003,0.005,0,0.005,0.002,0.007,0,0.007,0.001,0.008
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,J.2.3,0.0,0.0,0.0,0.0,14,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,J.2.4:160K,0.0,0.0,0.0,0.0,14,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,J.2.4:79V-144N-158D-160K-328A,0.0,0.0,0.0,0.00010714285714285715,14,1,0.001,0.0,0.001,1,0.001,0.0,0.001,1,0.001,0.0,0.001
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,K,0.481,0.779,0.29800000000000004,0.2100142857142857,14,0,0.14600000000000007,0.409,0.555,0,0.245,0.353,0.598,0,0.402,0.267,0.669
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,K:145N,0.125,0.029,0.096,0.058171428571428575,14,0,0.069,0.086,0.155,0,0.126,0.067,0.193,0,0.19,0.055,0.245
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,K:223I,0.274,0.125,0.14900000000000002,0.07632857142857143,14,0,0.157,0.205,0.362,0,0.273,0.159,0.432,1,0.484,0.101,0.585
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,K:272T,0.077,0.067,0.009999999999999995,0.008557142857142857,14,1,0.04599999999999999,0.058,0.104,1,0.09400000000000001,0.043,0.137,1,0.162,0.03,0.192
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,K:328T,0.003,0.0,0.003,0.0016785714285714288,14,0,0.004,0.001,0.005,0,0.009000000000000001,0.001,0.01,1,0.019,0.0,0.019
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,K:80K,0.002,0.0,0.002,0.00125,14,0,0.004,0.001,0.005,1,0.01,0.0,0.01,1,0.015,0.0,0.015
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,K:88I,0.0,0.0,0.0,5.0000000000000016e-05,14,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.003,0.0,0.003
emerging_haplotype,h3n2,region,2026-01-15,2026-01-22,7,West Asia,J.2.4,0.001,0.0,0.001,0.0011142857142857144,14,0,0.001,0.001,0.002,0,0.001,0.001,0.002,0,0.002,0.001,0.003
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,Africa,J.2,0.0,0.0,0.0,0.00015714285714285716,11,1,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.004,0.0,0.004
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,Africa,J.2,0.0,0.0,0.0,0.00015714285714285716,11,1,0.001,0.0,0.001,1,0.002,0.0,0.002,1,0.004,0.0,0.004
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,Africa,J.2,0.0,0.0,0.0,0.0001285714285714286,11,1,0.001,0.0,0.001,1,0.001,0.0,0.001,1,0.004,0.0,0.004
emerging_haplotype,h3n2,region,2026-03-26,2026-04-23,28,Africa,J.2,0.0,0.0,0.0,5.714285714285716e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.004,0.0,0.004
emerging_haplotype,h3n2,region,2026-03-26,2026-04-30,35,Africa,J.2,0.0,0.0,0.0,5.0000000000000016e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.003,0.0,0.003
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,Africa,J.2,0.0,0.0,0.0,5.0000000000000016e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.003,0.0,0.003
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,Africa,J.2,0.0,0.0,0.0,5.0000000000000016e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.003,0.0,0.003
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,Africa,J.2,0.0,0.0,0.0,4.285714285714286e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.002,0.0,0.002
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,Africa,J.2.2,0.0,0.008,0.008,0.005878571428571428,11,0,0.001,0.0,0.001,0,0.002,0.0,0.002,0,0.005,0.0,0.005
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,Africa,J.2.2,0.0,0.008,0.008,0.005878571428571428,11,0,0.001,0.0,0.001,0,0.002,0.0,0.002,0,0.005,0.0,0.005
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,Africa,J.2.2,0.0,0.0,0.0,9.285714285714289e-05,11,1,0.0,0.0,0.0,1,0.002,0.0,0.002,1,0.005,0.0,0.005
emerging_haplotype,h3n2,region,2026-03-26,2026-04-23,28,Africa,J.2.2,0.0,0.0,0.0,5.714285714285716e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.004,0.0,0.004
emerging_haplotype,h3n2,region,2026-03-26,2026-04-30,35,Africa,J.2.2,0.0,0.0,0.0,5.714285714285716e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.004,0.0,0.004
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,Africa,J.2.2,0.0,0.0,0.0,5.714285714285716e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.004,0.0,0.004
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,Africa,J.2.2,0.0,0.0,0.0,5.714285714285716e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.004,0.0,0.004
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,Africa,J.2.2,0.0,0.0,0.0,5.714285714285716e-05,11,1,0.0,0.0,0.0,1,0.001,0.0,0.001,1,0.004,0.0,0.004
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-23,28,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-30,35,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-07,42,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-14,49,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-05-21,56,Africa,J.2.3,0.0,0.0,0.0,0.0,11,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0
emerging_haplotype,h3n2,region,2026-03-26,2026-04-02,7,Africa,J.2.4,0.033,0.023,0.010000000000000002,0.005035714285714287,11,0,0.019999999999999997,0.025,0.045,1,0.038000000000000006,0.019,0.057,1,0.07300000000000001,0.011,0.084
emerging_haplotype,h3n2,region,2026-03-26,2026-04-09,14,Africa,J.2.4,0.029,0.023,0.006000000000000002,0.003664285714285715,11,1,0.018000000000000002,0.022,0.04,1,0.036,0.016,0.052,1,0.069,0.009,0.078
emerging_haplotype,h3n2,region,2026-03-26,2026-04-16,21,Africa,J.2.4,0.025,0.008,0.017,0.009657142857142855,11,0,0.016999999999999998,0.019,0.036,0,0.034,0.013,0.047,1,0.06599999999999999,0.007,0.073
